numRooms,house_configuration,cleaned_house_type,location,city,latitude,longitude,currency,numBathrooms,numBalconies,isNegotiable,Status,converted_house_size,cleaned_security_deposit,price
4,BHK,Villa,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4010104.0,1010105.0
4,BHK,Villa,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4011055.0,1121122.0
4,BHK,Independent House,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4010110.0,1210102.0
4,BHK,Villa,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,5202055.0,1410101.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,1856.0,1810202.0,401015.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010202.0,379449.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1011002.0,401014.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1011002.0,401014.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1549118.0,540105.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818202.0,401102.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010202.0,401015.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010182.0,401012.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1102200.0,401012.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1018282.0,401012.0
4,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818282.0,401012.0
4,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818182.0,301010.0
3,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818282.0,401012.0
4,BHK,Independent Floor,Golf Links,Delhi,28.59763908,77.23332977,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818118.0,401012.0
5,BHK,Independent House,Vasant Kunj Enclave,Delhi,28.52691269,77.13584137,INR,4.0,3.0,Negotiable,Furnished,8000.0,500000.0,700000.0
4,BHK,Apartment,Safdarjung Enclave,Delhi,28.56025314,77.19493866,INR,1.0,0.0,Not Negotiable,Unfurnished,1400.0,0.0,22000.0
1,BHK,Independent Floor,Shalimar Bagh,Delhi,28.71273994,77.16290283,INR,1.0,0.0,Not Negotiable,Furnished,600.0,17000.0,17000.0
1,BHK,Independent Floor,Khanpur,Delhi,28.50938988,77.23176575,INR,1.0,0.0,Not Negotiable,Unfurnished,900.0,0.0,7000.0
3,BHK,Apartment,Dwarka Mor,Delhi,28.62343979,77.03153992,INR,2.0,0.0,Not Negotiable,Furnished,830.0,0.0,25000.0
1,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,1.0,1.0,Not Negotiable,Semi-Furnished,300.0,9000.0,9000.0
2,BHK,Apartment,Patparganj,Delhi,28.63128281,77.30278778,INR,1.0,1.0,Not Negotiable,Semi-Furnished,900.0,36000.0,18000.0
3,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1350.0,50000.0,25000.0
4,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,3.0,2.0,Not Negotiable,Semi-Furnished,2200.0,110000.0,55000.0
1,BHK,Apartment,Janakpuri,Delhi,28.61662483,77.09482574,INR,1.0,1.0,Not Negotiable,Furnished,650.0,44000.0,22000.0
1,RK,Studio Apartment,Mayur Vihar 1 Extension,Delhi,28.60050774,77.29367065,INR,1.0,0.0,Not Negotiable,Furnished,250.0,26000.0,13000.0
2,BHK,Independent Floor,Santnagar,Delhi,28.74312973,77.195961,INR,2.0,1.0,Not Negotiable,Furnished,1050.0,2500.0,4999.0
4,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818282.0,401122.0
4,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810202.0,381811.0
4,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818181.0,401102.0
4,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818182.0,301012.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1018182.0,301012.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010220.0,401102.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810182.0,401012.0
4,BHK,Villa,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1548185.0,504405.0
4,BHK,Villa,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2012002.0,640101.0
4,BHK,Villa,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2504124.0,704014.0
4,BHK,Independent House,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2546181.0,649119.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010102.0,310101.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1010102.0,355912.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1010282.0,401102.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010118.0,301012.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1818182.0,310182.0
3,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818282.0,401102.0
4,BHK,Independent Floor,Jor bagh,Delhi,28.67728996,77.15930176,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818182.0,301012.0
4,BHK,Independent Floor,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,INR,4.0,3.0,Negotiable,Semi-Furnished,3200.0,220000.0,110000.0
3,BHK,Apartment,Sheikh Sarai,Delhi,28.53427887,77.20841217,INR,0.0,0.0,Negotiable,Semi-Furnished,1400.0,50000.0,37000.0
3,BHK,Apartment,Uttam Nagar,Delhi,28.62061691,77.05524445,INR,3.0,3.0,Not Negotiable,Furnished,1000.0,3700.0,4000.0
2,BHK,Independent House,Burari,Delhi,28.76049995,77.18828583,INR,1.0,0.0,Negotiable,Unfurnished,445.0,5000.0,5500.0
1,RK,Studio Apartment,Gulmohar park,Delhi,28.55765915,77.21248627,INR,1.0,0.0,Negotiable,Furnished,500.0,76000.0,38000.0
3,BHK,Apartment,Uttam Nagar west,Delhi,28.62127113,77.06132507,INR,2.0,1.0,Not Negotiable,Semi-Furnished,750.0,15000.0,15000.0
2,BHK,Apartment,Uttam Nagar,Delhi,28.61880875,77.05899811,INR,1.0,1.0,Negotiable,Semi-Furnished,1800.0,9000.0,9000.0
1,BHK,Independent Floor,Saket,Delhi,28.52354813,77.20014191,INR,1.0,0.0,Negotiable,Semi-Furnished,500.0,8000.0,8000.0
2,BHK,Independent Floor,vikaspuri,Delhi,28.64182091,77.08261871,INR,1.0,0.0,Not Negotiable,Furnished,660.0,0.0,14900.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818101.0,301012.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401102.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,381812.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5569.0,1010220.0,401101.0
4,BHK,Independent House,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1549181.0,504012.0
4,BHK,Villa,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010101.0,401104.0
4,BHK,Villa,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1545184.0,540105.0
4,BHK,Villa,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2012002.0,640115.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818181.0,301182.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010022.0,325959.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1018102.0,381012.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818205.0,301102.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818101.0,310102.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1018181.0,381182.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1549181.0,540105.0
3,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010201.0,301102.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010282.0,310102.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1546119.0,504101.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010220.0,401012.0
4,BHK,Independent Floor,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818182.0,381022.0
3,BHK,Independent Floor,Green Park,Delhi,28.55761909,77.20458984,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010220.0,301102.0
3,BHK,Independent Floor,Green Park,Delhi,28.55761909,77.20458984,INR,3.0,2.0,Not Negotiable,Unfurnished,3010.0,1012010.0,310101.0
4,BHK,Villa,Shanti Niketan,Delhi,28.57792091,77.16937256,INR,4.0,2.0,Not Negotiable,Unfurnished,5412.0,1020202.0,301012.0
4,BHK,Independent Floor,Green Park Extension,Delhi,28.55970383,77.20386505,INR,4.0,2.0,Not Negotiable,Unfurnished,5852.0,1282022.0,401012.0
4,BHK,Villa,Green Park,Delhi,28.55761909,77.20458984,INR,4.0,2.0,Not Negotiable,Unfurnished,4562.0,901012.0,301011.0
5,BHK,Villa,Panchsheel Park,Delhi,28.54154015,77.21611786,INR,5.0,2.0,Not Negotiable,Unfurnished,6251.0,1544615.0,562562.0
5,BHK,Villa,Panchsheel Park,Delhi,28.54154015,77.21611786,INR,5.0,2.0,Not Negotiable,Unfurnished,6521.0,4040101.0,1102020.0
4,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4010101.0,1010102.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,3011.0,1010202.0,301101.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1020202.0,301102.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,754184.0,274818.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,754125.0,235925.0
4,BHK,Villa,Malcha Marg,Delhi,28.60173035,77.18534088,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4085412.0,1241225.0
5,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,4161616.0,1491191.0
1,BHK,Apartment,Sector 23 Dwarka,Delhi,28.56263161,77.04360962,INR,1.0,1.0,Not Negotiable,Furnished,500.0,13500.0,13500.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,3011.0,754194.0,235592.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1011001.0,301011.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,2745.0,1010101.0,301015.0
3,BHK,Independent Floor,Safdarjung Enclave,Delhi,28.56125832,77.19052124,INR,3.0,2.0,Not Negotiable,Unfurnished,3011.0,754185.0,249419.0
2,BHK,Independent Floor,vikaspuri,Delhi,28.64182091,77.08261871,INR,1.0,0.0,Not Negotiable,Furnished,660.0,0.0,14900.0
4,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1011121.0,301012.0
4,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5596.0,1011802.0,401010.0
5,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1541818.0,504105.0
4,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010102.0,401012.0
4,BHK,Villa,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818102.0,401102.0
4,BHK,Villa,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5569.0,1812002.0,401010.0
4,BHK,Villa,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1541818.0,504011.0
4,BHK,Independent House,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012020.0,401012.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1810202.0,381182.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818182.0,401011.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1012002.0,301012.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818181.0,310102.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010202.0,401010.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1020202.0,381012.0
3,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010100.0,325641.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1018282.0,316161.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818182.0,361612.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010102.0,404102.0
4,BHK,Independent Floor,Anand Niketan,Delhi,28.57893944,77.16504669,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010220.0,301012.0
2,BHK,Independent Floor,vikaspuri,Delhi,28.64182091,77.08261871,INR,1.0,0.0,Not Negotiable,Furnished,660.0,0.0,14900.0
2,BHK,Independent Floor,Sector-7 Rohini,Delhi,28.7080574,77.11795044,INR,2.0,1.0,Negotiable,Unfurnished,750.0,34000.0,17000.0
2,BHK,Independent Floor,Sector-7 Rohini,Delhi,28.7080574,77.11795044,INR,2.0,1.0,Negotiable,Unfurnished,700.0,36000.0,18000.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,7541154.0,2491184.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4522955.0,1549191.0
2,BHK,Apartment,Paschim Vihar,Delhi,28.66977119,77.08420563,INR,2.0,1.0,Not Negotiable,Unfurnished,1000.0,40000.0,20000.0
12,BHK,Independent House,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,14521.0,11401010.0,3010101.0
5,BHK,Independent House,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4010101.0,1012010.0
5,BHK,Villa,Babar Road,Delhi,28.63135529,77.2289505,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4011022.0,1010101.0
5,BHK,Villa,Babar Road,Delhi,28.63135529,77.2289505,INR,4.0,4.0,Not Negotiable,Unfurnished,6521.0,4010104.0,1102001.0
5,BHK,Independent House,Kasturba Gandhi Marg,Delhi,28.62281036,77.22541809,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,6864495.0,2154919.0
4,BHK,Independent House,Kasturba Gandhi Marg,Delhi,28.62281036,77.22541809,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,5491914.0,1449194.0
5,BHK,Villa,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,2.0,Not Negotiable,Unfurnished,6251.0,1022002.0,401015.0
2,BHK,Independent Floor,Vipin Garden,Delhi,28.62361908,77.02622223,INR,1.0,1.0,Negotiable,Semi-Furnished,1200.0,0.0,12000.0
4,BHK,Independent Floor,Greater Kailash,Delhi,28.55015373,77.24145508,INR,4.0,2.0,Negotiable,Semi-Furnished,2700.0,500000.0,130000.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1818102.0,301012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1102002.0,310182.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1011802.0,401102.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,3.0,Not Negotiable,Unfurnished,2741.0,1810101.0,310101.0
4,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401102.0
4,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1110101.0,401012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1182282.0,322292.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1012002.0,325591.0
4,BHK,Independent Floor,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810201.0,310102.0
4,BHK,Independent Floor,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1811810.0,325641.0
4,BHK,Independent Floor,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818282.0,325911.0
4,BHK,Independent Floor,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401010.0
4,BHK,Villa,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401102.0
4,BHK,Villa,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2545181.0,604105.0
4,BHK,Villa,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1548118.0,504105.0
4,BHK,Independent House,Maharani Bagh,Delhi,28.57262039,77.26422119,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012002.0,401012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1812002.0,381012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010102.0,301012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2896.0,1810282.0,381012.0
3,BHK,Independent Floor,Gulmohar park,Delhi,28.55765915,77.21248627,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1810102.0,362626.0
2,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,2.0,2.0,Not Negotiable,Semi-Furnished,950.0,45000.0,22500.0
3,BHK,Independent Floor,Uday Park,Delhi,28.56010056,77.2193222,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,751225.0,235562.0
3,BHK,Independent Floor,Uday Park,Delhi,28.56010056,77.2193222,INR,3.0,3.0,Not Negotiable,Unfurnished,2856.0,1085211.0,308521.0
3,BHK,Independent Floor,Uday Park,Delhi,28.56010056,77.2193222,INR,3.0,2.0,Not Negotiable,Unfurnished,3011.0,751125.0,235655.0
3,BHK,Independent Floor,Green Park,Delhi,28.55761909,77.20458984,INR,3.0,2.0,Not Negotiable,Unfurnished,2852.0,1852112.0,308525.0
2,BHK,Independent House,Rajouri Garden,Delhi,28.64127541,77.11600494,INR,2.0,2.0,Negotiable,Semi-Furnished,1100.0,25000.0,25000.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1548418.0,540405.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6251.0,2010202.0,601022.0
4,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6251.0,1020202.0,301020.0
4,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,4.0,Not Negotiable,Unfurnished,6251.0,1020202.0,401010.0
4,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5562.0,1020202.0,301012.0
1,BHK,Apartment,Kalkaji,Delhi,28.5351696,77.25666046,INR,1.0,1.0,Not Negotiable,Furnished,500.0,12000.0,12000.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1012020.0,401014.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6251.0,2020202.0,704405.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1549184.0,549195.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1181811.0,301012.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1012002.0,401012.0
4,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6251.0,1012001.0,404012.0
4,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,5469.0,1010200.0,301012.0
5,BHK,Villa,Tuglak Road,Delhi,28.59545326,77.21033478,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4529295.0,1548182.0
5,BHK,Villa,Tuglak Road,Delhi,28.59545326,77.21033478,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4010104.0,1101010.0
4,BHK,Independent Floor,Niti Bagh,Delhi,28.55949974,77.21679688,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010201.0,301012.0
4,BHK,Independent Floor,Niti Bagh,Delhi,28.55949974,77.21679688,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012002.0,401105.0
4,BHK,Independent Floor,Niti Bagh,Delhi,28.55949974,77.21679688,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810182.0,381012.0
4,BHK,Independent Floor,Niti Bagh,Delhi,28.55949974,77.21679688,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1012082.0,401102.0
